monthly_income,housing_expense,food_expense,transport_expense,utilities_expense,other_expense,total_debt,num_active_loans,has_defaulted,payment_regularity,has_savings,monthly_savings,mobile_money_frequency,age,employment_type,num_dependents,total_expenses,debt_to_income_ratio,expense_ratio,savings_rate,housing_burden,discretionary_ratio,net_monthly_cash_flow,affordability_index,debt_service_ratio,savings_consistency,payment_score,mobile_money_score,employment_encoded,dependency_burden,high_debt_flag,deficit_flag,overextended_flag,housing_stress_flag,credit_score
19938.97,2479.68,8419.14,3394.26,2257.4,1534.22,2125.14,2,1,sometimes,1,3545.19,weekly,18,employed,4,18084.7,0.1066,0.907,0.1778,0.1244,0.3402,-1690.92,-0.0848,0.0032,0.1778,0.5,0.75,3,0.2006,0,1,0,0,566
5571.48,1156.08,418.54,466.29,1054.32,64.95,1240.82,2,0,rarely,1,913.92,daily,27,employed,3,3160.18,0.2227,0.5672,0.164,0.2075,0.5281,1497.38,0.2688,0.0067,0.164,0.0,1.0,3,0.5385,0,0,0,0,797
3972.63,1268.6,230.82,381.51,292.24,1384.88,4534.41,0,0,always,1,92.48,daily,56,self_employed,1,3558.05,1.1414,0.8956,0.0233,0.3193,0.549,322.1,0.0811,0.0342,0.0233,1.0,1.0,2,0.2517,1,0,0,1,659
8783.83,1236.25,750.57,63.98,292.42,739.91,2090.82,1,0,always,0,0.0,never,42,self_employed,1,3083.13,0.238,0.351,0.0,0.1407,0.7405,5700.7,0.649,0.0071,0.0,1.0,0.0,2,0.1138,0,0,0,0,847
7483.47,3237.59,2219.18,64.78,44.2,81.96,6939.04,1,0,sometimes,1,1795.68,monthly,20,employed,1,5647.71,0.9272,0.7547,0.24,0.4326,0.2649,40.08,0.0054,0.0278,0.24,0.5,0.4,3,0.1336,1,0,0,1,623
4563.68,493.02,1487.89,750.36,1176.64,208.83,405.67,1,0,always,0,0.0,monthly,63,employed,1,4116.74,0.0889,0.9021,0.0,0.108,0.3081,446.94,0.0979,0.0027,0.0,1.0,0.4,3,0.2191,0,0,0,0,844
1157.12,264.06,264.95,69.62,72.94,98.42,340.41,2,0,always,1,208.51,daily,25,student,2,769.99,0.2942,0.6654,0.1802,0.2282,0.4798,178.62,0.1544,0.0088,0.1802,1.0,1.0,1,1.7284,0,0,0,0,850
5549.46,378.06,416.28,186.37,826.6,641.7,287.6,0,0,always,0,0.0,weekly,51,employed,2,2449.01,0.0518,0.4413,0.0,0.0681,0.7079,3100.45,0.5587,0.0016,0.0,1.0,0.75,3,0.3604,0,0,0,0,850
800.0,220.64,35.06,64.52,10.28,67.81,166.27,3,0,sometimes,1,45.19,weekly,54,unemployed,3,398.31,0.2078,0.4979,0.0565,0.2758,0.6675,356.5,0.4456,0.0062,0.0565,0.5,0.75,0,3.75,0,0,1,0,688
800.0,131.32,314.87,179.28,27.65,19.13,97.4,1,0,sometimes,1,59.0,daily,48,student,4,672.25,0.1217,0.8403,0.0737,0.1641,0.4077,68.75,0.0859,0.0037,0.0737,0.5,1.0,1,5.0,0,0,0,0,765
2882.03,1639.81,275.03,162.6,310.82,170.35,5566.7,0,0,sometimes,1,348.69,weekly,29,self_employed,2,2558.61,1.9315,0.8878,0.121,0.569,0.2277,-25.27,-0.0088,0.0579,0.121,0.5,0.75,2,0.694,1,1,0,1,490
1778.58,707.27,362.61,204.25,40.06,303.84,421.27,1,0,rarely,0,0.0,daily,50,self_employed,2,1618.03,0.2369,0.9097,0.0,0.3977,0.3759,160.55,0.0903,0.0071,0.0,0.0,1.0,2,1.1245,0,0,0,1,623
3414.49,842.05,563.73,56.13,663.1,634.16,135.27,0,0,always,1,464.08,monthly,40,self_employed,3,2759.17,0.0396,0.8081,0.1359,0.2466,0.3941,191.24,0.056,0.0012,0.1359,1.0,0.4,2,0.8786,0,0,0,0,805
4067.14,751.59,1664.57,295.67,23.84,131.43,61.31,3,0,sometimes,0,0.0,weekly,46,self_employed,1,2867.1,0.0151,0.7049,0.0,0.1848,0.4001,1200.04,0.2951,0.0005,0.0,0.5,0.75,2,0.2459,0,0,1,0,793
6462.3,2081.7,1077.16,121.31,642.88,781.61,889.49,2,0,always,1,965.75,daily,52,employed,3,4704.66,0.1376,0.728,0.1494,0.3221,0.4117,791.89,0.1225,0.0041,0.1494,1.0,1.0,3,0.4642,0,0,0,1,850
800.0,323.51,35.88,167.29,39.73,67.0,306.82,0,0,always,1,168.17,weekly,38,student,1,633.41,0.3835,0.7918,0.2102,0.4044,0.5011,-1.58,-0.002,0.0115,0.2102,1.0,0.75,1,1.25,0,1,0,1,585
5084.42,1689.79,500.8,1242.43,176.21,27.61,1429.31,3,1,rarely,0,0.0,daily,26,self_employed,1,3636.84,0.2811,0.7153,0.0,0.3323,0.5345,1447.58,0.2847,0.0084,0.0,0.0,1.0,2,0.1967,0,0,1,1,531
6595.15,335.48,1534.58,976.52,4.17,887.13,7029.11,0,1,sometimes,1,346.07,weekly,22,employed,4,3737.88,1.0658,0.5668,0.0525,0.0509,0.7158,2511.2,0.3808,0.032,0.0525,0.5,0.75,3,0.6065,1,0,0,0,504
2563.55,915.98,329.98,361.98,26.16,143.78,1167.87,1,0,always,1,214.95,monthly,64,employed,1,1777.88,0.4556,0.6935,0.0838,0.3573,0.5038,570.72,0.2226,0.0137,0.0838,1.0,0.4,3,0.3901,1,0,0,1,748
962.34,271.28,251.97,198.86,17.52,15.3,304.17,0,0,sometimes,1,234.8,daily,47,student,6,754.93,0.3161,0.7845,0.244,0.2819,0.4381,-27.39,-0.0285,0.0095,0.244,0.5,1.0,1,6.2348,0,1,0,0,615
14262.25,946.57,1138.6,1347.01,1660.54,484.29,11406.5,3,1,sometimes,0,0.0,monthly,46,employed,1,5577.01,0.7998,0.391,0.0,0.0664,0.7374,8685.24,0.609,0.024,0.0,0.5,0.4,3,0.0701,1,0,1,0,447
10052.53,1351.68,928.71,3211.27,1229.33,466.6,2021.2,1,0,sometimes,0,0.0,monthly,32,employed,2,7187.59,0.2011,0.715,0.0,0.1345,0.6509,2864.94,0.285,0.006,0.0,0.5,0.4,3,0.199,0,0,0,0,787
10029.61,2560.82,2771.69,427.62,1435.3,1002.19,207.84,1,0,sometimes,0,0.0,weekly,21,self_employed,1,8197.62,0.0207,0.8173,0.0,0.2553,0.3252,1831.99,0.1827,0.0006,0.0,0.5,0.75,2,0.0997,0,0,0,0,790
2085.77,402.36,626.62,103.12,177.91,17.58,88.26,0,0,always,0,0.0,monthly,39,employed,0,1327.59,0.0423,0.6365,0.0,0.1929,0.4214,758.18,0.3635,0.0013,0.0,1.0,0.4,3,0.0,0,0,0,0,850
4250.46,1107.84,1795.56,76.01,186.82,37.25,667.64,2,0,always,0,0.0,never,23,employed,2,3203.48,0.1571,0.7537,0.0,0.2606,0.273,1046.98,0.2463,0.0047,0.0,1.0,0.0,3,0.4705,0,0,0,0,850
800.0,186.11,86.97,238.33,71.08,56.64,106.01,1,0,sometimes,0,0.0,weekly,58,student,3,639.13,0.1325,0.7989,0.0,0.2326,0.5698,160.87,0.2011,0.004,0.0,0.5,0.75,1,3.75,0,0,0,0,785
4795.44,367.48,1529.49,666.26,290.98,8.72,4106.1,0,0,always,0,0.0,daily,52,employed,4,2862.93,0.8563,0.597,0.0,0.0766,0.5437,1932.51,0.403,0.0257,0.0,1.0,1.0,3,0.8341,1,0,0,0,718
11632.15,2190.0,3740.67,2997.41,125.72,991.18,7081.06,1,0,always,1,544.45,weekly,42,self_employed,1,10044.98,0.6087,0.8636,0.0468,0.1883,0.4793,1042.72,0.0896,0.0183,0.0468,1.0,0.75,2,0.086,1,0,0,0,664
800.0,188.8,131.87,79.0,61.69,10.2,397.93,0,0,sometimes,0,0.0,daily,54,self_employed,0,471.56,0.4974,0.5894,0.0,0.236,0.5221,328.44,0.4106,0.0149,0.0,0.5,1.0,2,0.0,1,0,0,0,681
7601.63,2402.32,659.76,1657.9,779.39,127.03,2554.8,1,0,always,0,0.0,daily,18,self_employed,2,5626.4,0.3361,0.7402,0.0,0.316,0.4947,1975.23,0.2598,0.0101,0.0,1.0,1.0,2,0.2631,0,0,0,1,833
800.0,304.89,110.24,25.1,215.83,79.46,318.63,1,0,sometimes,1,50.06,weekly,58,student,4,735.52,0.3983,0.9194,0.0626,0.3811,0.2113,14.42,0.018,0.0119,0.0626,0.5,0.75,1,5.0,0,0,0,1,626
800.0,351.25,158.03,99.24,9.18,35.92,901.59,1,0,rarely,0,0.0,weekly,53,unemployed,1,653.62,1.127,0.817,0.0,0.4391,0.3519,146.38,0.183,0.0338,0.0,0.0,0.75,0,1.25,1,0,0,1,495
3474.26,913.63,585.46,84.98,302.22,310.38,38.96,0,0,sometimes,0,0.0,weekly,21,self_employed,0,2196.67,0.0112,0.6323,0.0,0.263,0.4815,1277.59,0.3677,0.0003,0.0,0.5,0.75,2,0.0,0,0,0,0,820
4552.62,1066.4,1468.15,1008.84,115.4,384.16,3178.6,2,0,always,1,366.25,weekly,30,self_employed,2,4042.95,0.6982,0.888,0.0804,0.2342,0.4179,143.42,0.0315,0.0209,0.0804,1.0,0.75,2,0.4393,1,0,0,0,673
925.31,483.37,58.69,163.41,65.03,18.69,271.47,0,0,always,1,123.27,monthly,49,self_employed,4,789.19,0.2934,0.8529,0.1332,0.5224,0.3439,12.85,0.0139,0.0088,0.1332,1.0,0.4,2,4.3229,0,0,0,1,734
1814.96,197.5,775.18,78.41,76.5,77.31,50.79,0,0,always,1,124.71,never,26,student,2,1204.9,0.028,0.6639,0.0687,0.1088,0.4219,485.35,0.2674,0.0008,0.0687,1.0,0.0,1,1.102,0,0,0,0,848
2624.15,806.51,811.41,240.85,110.43,568.65,9642.06,4,0,always,1,395.93,weekly,34,employed,2,2537.85,3.6744,0.9671,0.1509,0.3073,0.3414,-309.63,-0.118,0.1102,0.1509,1.0,0.75,3,0.7622,1,1,1,1,545
2633.45,985.29,336.29,325.39,29.08,37.35,398.3,1,0,always,0,0.0,monthly,48,employed,1,1713.4,0.1512,0.6506,0.0,0.3741,0.4871,920.05,0.3494,0.0045,0.0,1.0,0.4,3,0.3797,0,0,0,1,850
2175.37,664.28,202.79,466.53,273.28,286.16,2833.11,4,0,always,0,0.0,weekly,53,self_employed,0,1893.04,1.3024,0.8702,0.0,0.3054,0.4758,282.33,0.1298,0.0391,0.0,1.0,0.75,2,0.0,1,0,1,1,589
13592.32,3944.38,1083.53,940.89,2665.8,201.23,3977.1,0,1,sometimes,0,0.0,daily,34,self_employed,1,8835.83,0.2926,0.6501,0.0,0.2902,0.434,4756.49,0.3499,0.0088,0.0,0.5,1.0,2,0.0736,0,0,0,0,633
3475.98,1065.86,612.71,81.76,662.46,30.12,2908.99,1,0,always,0,0.0,daily,43,employed,5,2452.91,0.8369,0.7057,0.0,0.3066,0.3265,1023.07,0.2943,0.0251,0.0,1.0,1.0,3,1.4384,1,0,0,1,693
4840.86,1687.31,933.44,495.73,892.56,103.22,2245.0,1,0,rarely,1,892.57,monthly,18,employed,0,4112.26,0.4638,0.8495,0.1844,0.3486,0.2742,-163.97,-0.0339,0.0139,0.1844,0.0,0.4,3,0.0,1,1,0,1,512
6060.21,1353.49,790.26,1022.42,20.66,309.16,129.67,0,0,always,0,0.0,never,48,employed,0,3495.99,0.0214,0.5769,0.0,0.2233,0.6428,2564.22,0.4231,0.0006,0.0,1.0,0.0,3,0.0,0,0,0,0,850
5495.53,672.8,1210.86,533.67,264.8,239.81,11815.6,1,1,rarely,0,0.0,daily,43,employed,0,2921.94,2.15,0.5317,0.0,0.1224,0.6091,2573.59,0.4683,0.0645,0.0,0.0,1.0,3,0.0,1,0,0,0,451
5823.19,2338.84,1298.38,435.96,50.7,254.72,4778.73,0,0,rarely,1,411.06,daily,33,employed,2,4378.6,0.8206,0.7519,0.0706,0.4016,0.3667,1033.53,0.1775,0.0246,0.0706,0.0,1.0,3,0.3435,1,0,0,1,552
1204.44,189.36,135.26,74.03,71.26,74.31,365.96,0,0,always,0,0.0,weekly,57,student,3,544.22,0.3038,0.4518,0.0,0.1572,0.6713,660.22,0.5482,0.0091,0.0,1.0,0.75,1,2.4908,0,0,0,0,806
6144.72,2153.01,758.75,335.14,66.11,775.2,18751.85,2,1,sometimes,1,1425.04,monthly,38,employed,1,4088.21,3.0517,0.6653,0.2319,0.3504,0.5154,631.47,0.1028,0.0916,0.2319,0.5,0.4,3,0.1627,1,0,0,1,520
1258.67,143.59,458.86,28.76,48.36,259.02,377.2,0,0,always,0,0.0,weekly,58,student,4,938.59,0.2997,0.7457,0.0,0.1141,0.4829,320.08,0.2543,0.009,0.0,1.0,0.75,1,3.178,0,0,0,0,826
3506.91,1276.29,400.37,457.83,284.37,573.97,253.93,2,0,sometimes,0,0.0,monthly,63,employed,2,2992.83,0.0724,0.8534,0.0,0.3639,0.4408,514.08,0.1466,0.0022,0.0,0.5,0.4,3,0.5703,0,0,0,1,741
11658.41,3535.32,410.2,2178.43,1424.8,960.53,2990.82,3,1,always,0,0.0,monthly,61,employed,1,8509.28,0.2565,0.7299,0.0,0.3032,0.5394,3149.13,0.2701,0.0077,0.0,1.0,0.4,3,0.0858,0,0,1,1,661
1544.04,207.89,256.88,380.36,83.91,128.96,1662.11,0,0,rarely,1,250.24,daily,20,unemployed,1,1058.0,1.0765,0.6852,0.1621,0.1346,0.6446,235.8,0.1527,0.0323,0.1621,0.0,1.0,0,0.6477,1,0,0,0,573
4196.0,1033.53,563.35,324.33,550.04,414.39,10659.63,0,0,always,0,0.0,monthly,43,self_employed,2,2885.64,2.5404,0.6877,0.0,0.2463,0.4883,1310.36,0.3123,0.0762,0.0,1.0,0.4,2,0.4766,1,0,0,0,682
800.0,265.21,55.67,21.24,16.23,14.24,1391.73,1,0,always,0,0.0,weekly,33,unemployed,1,372.59,1.7397,0.4657,0.0,0.3315,0.5786,427.41,0.5343,0.0522,0.0,1.0,0.75,0,1.25,1,0,0,1,626
4326.62,1066.91,610.47,528.79,346.94,65.21,273.81,2,0,always,0,0.0,weekly,26,self_employed,0,2618.32,0.0633,0.6052,0.0,0.2466,0.5321,1708.3,0.3948,0.0019,0.0,1.0,0.75,2,0.0,0,0,0,0,850
3992.49,689.35,783.65,781.66,496.86,174.38,1259.44,1,0,always,0,0.0,weekly,32,employed,2,2925.9,0.3155,0.7329,0.0,0.1727,0.5066,1066.59,0.2671,0.0095,0.0,1.0,0.75,3,0.5009,0,0,0,0,850
2152.89,618.53,776.03,566.32,94.36,31.42,632.23,1,0,always,0,0.0,monthly,28,employed,3,2086.66,0.2937,0.9692,0.0,0.2873,0.3084,66.23,0.0308,0.0088,0.0,1.0,0.4,3,1.3935,0,0,0,0,803
2999.82,1374.91,369.38,32.28,287.21,235.87,1262.74,0,1,rarely,0,0.0,weekly,32,self_employed,1,2299.65,0.4209,0.7666,0.0,0.4583,0.3228,700.17,0.2334,0.0126,0.0,0.0,0.75,2,0.3334,0,0,0,1,499
6975.89,2097.72,1125.22,769.69,1280.45,468.0,82.32,2,0,always,0,0.0,monthly,47,employed,3,5741.08,0.0118,0.823,0.0,0.3007,0.3544,1234.81,0.177,0.0004,0.0,1.0,0.4,3,0.4301,0,0,0,1,850
1546.67,608.66,341.55,38.94,47.24,180.41,228.33,2,1,rarely,1,214.05,weekly,57,unemployed,2,1216.8,0.1476,0.7867,0.1384,0.3935,0.3551,115.82,0.0749,0.0044,0.1384,0.0,0.75,0,1.2931,0,0,0,1,516
5679.44,959.87,411.81,143.35,848.18,1331.01,9793.15,3,0,always,1,574.84,monthly,43,self_employed,5,3694.22,1.7243,0.6505,0.1012,0.169,0.6091,1410.38,0.2483,0.0517,0.1012,1.0,0.4,2,0.8804,1,0,1,0,669
6383.38,2382.43,1719.51,85.02,657.91,1492.83,12060.82,2,0,always,0,0.0,monthly,58,self_employed,2,6337.7,1.8894,0.9928,0.0,0.3732,0.2543,45.68,0.0072,0.0567,0.0,1.0,0.4,2,0.3133,1,0,0,1,588
11823.2,5006.41,293.6,160.25,884.18,2632.34,1868.9,2,0,always,0,0.0,weekly,46,employed,1,8976.78,0.1581,0.7593,0.0,0.4234,0.4769,2846.42,0.2407,0.0047,0.0,1.0,0.75,3,0.0846,0,0,0,1,850
6243.85,1634.5,814.22,1050.64,455.5,421.34,463.14,1,0,sometimes,0,0.0,daily,42,employed,4,4376.2,0.0742,0.7009,0.0,0.2618,0.5349,1867.65,0.2991,0.0022,0.0,0.5,1.0,3,0.6406,0,0,0,0,850
2204.76,192.49,475.69,27.87,223.6,297.48,99.6,1,0,sometimes,0,0.0,never,30,employed,2,1217.13,0.0452,0.552,0.0,0.0873,0.5955,987.63,0.448,0.0014,0.0,0.5,0.0,3,0.9071,0,0,0,0,799
3261.09,683.69,1079.47,1046.56,93.95,276.67,50.29,0,0,always,0,0.0,monthly,64,self_employed,1,3180.34,0.0154,0.9752,0.0,0.2097,0.4305,80.75,0.0248,0.0005,0.0,1.0,0.4,2,0.3066,0,0,0,0,831
3566.98,980.42,352.77,732.88,217.2,5.9,2294.18,1,0,rarely,1,212.0,never,38,employed,1,2289.17,0.6432,0.6418,0.0594,0.2749,0.5653,1065.81,0.2988,0.0193,0.0594,0.0,0.0,3,0.2803,1,0,0,0,541
800.0,191.92,78.69,22.18,223.26,75.01,2.66,0,0,rarely,0,0.0,weekly,63,unemployed,4,591.06,0.0033,0.7388,0.0,0.2399,0.3827,208.94,0.2612,0.0001,0.0,0.0,0.75,0,5.0,0,0,0,0,701
3202.29,643.32,1469.22,439.46,21.13,150.09,6201.37,3,0,always,0,0.0,weekly,54,self_employed,4,2723.22,1.9365,0.8504,0.0,0.2009,0.3337,479.07,0.1496,0.0581,0.0,1.0,0.75,2,1.2491,1,0,1,0,645
5086.62,919.54,783.54,274.51,268.13,444.11,6120.47,0,0,always,1,594.23,weekly,60,unemployed,3,2689.83,1.2032,0.5288,0.1168,0.1808,0.6125,1802.56,0.3544,0.0361,0.1168,1.0,0.75,0,0.5898,1,0,0,0,677
800.0,239.72,147.22,165.21,12.48,22.06,41.41,0,1,rarely,1,103.61,never,45,unemployed,4,586.69,0.0518,0.7334,0.1295,0.2996,0.5007,109.7,0.1371,0.0016,0.1295,0.0,0.0,0,5.0,0,0,0,0,522
3236.21,1029.29,465.83,137.51,276.07,574.41,1427.42,1,0,always,1,786.3,weekly,24,employed,0,2483.11,0.4411,0.7673,0.243,0.3181,0.4527,-33.2,-0.0103,0.0132,0.243,1.0,0.75,3,0.0,1,1,0,1,644
1137.47,116.13,288.57,14.03,6.12,24.39,3467.46,2,0,always,1,175.76,weekly,64,unemployed,2,449.24,3.0484,0.3949,0.1545,0.1021,0.6388,512.47,0.4505,0.0915,0.1545,1.0,0.75,0,1.7583,1,0,0,0,680
11021.62,1210.27,1092.73,520.0,1206.02,756.48,3664.58,1,0,always,1,2738.0,weekly,48,self_employed,1,4785.5,0.3325,0.4342,0.2484,0.1098,0.6816,3498.12,0.3174,0.01,0.2484,1.0,0.75,2,0.0907,0,0,0,0,850
800.0,66.02,30.72,125.47,220.2,80.02,201.12,0,0,sometimes,1,186.56,monthly,53,unemployed,0,522.43,0.2514,0.653,0.2332,0.0825,0.6038,91.01,0.1138,0.0075,0.2332,0.5,0.4,0,0.0,0,0,0,0,755
6177.09,1256.66,452.17,558.4,1850.2,1075.84,110.01,0,0,always,0,0.0,weekly,34,self_employed,3,5193.27,0.0178,0.8407,0.0,0.2034,0.4238,983.82,0.1593,0.0005,0.0,1.0,0.75,2,0.4857,0,0,0,0,850
3326.95,258.42,219.71,225.12,85.5,285.96,759.18,0,1,rarely,0,0.0,daily,35,employed,4,1074.71,0.2282,0.323,0.0,0.0777,0.8306,2252.24,0.677,0.0068,0.0,0.0,1.0,3,1.2023,0,0,0,0,601
3175.93,747.64,296.12,453.99,45.57,313.45,2566.77,1,1,rarely,1,689.86,daily,29,employed,1,1856.77,0.8082,0.5846,0.2172,0.2354,0.657,629.3,0.1981,0.0242,0.2172,0.0,1.0,3,0.3149,1,0,0,0,459
3320.36,1790.44,316.38,146.9,18.4,14.82,1443.99,1,0,rarely,1,457.29,weekly,42,employed,3,2286.94,0.4349,0.6888,0.1377,0.5392,0.3599,576.13,0.1735,0.013,0.1377,0.0,0.75,3,0.9035,1,0,0,1,625
5728.29,1955.47,481.6,1256.45,57.28,45.69,575.95,1,0,rarely,0,0.0,monthly,40,self_employed,2,3796.49,0.1005,0.6628,0.0,0.3414,0.5646,1931.8,0.3372,0.003,0.0,0.0,0.4,2,0.3491,0,0,0,1,739
1467.96,185.34,261.72,554.38,214.87,148.98,2058.15,2,0,sometimes,0,0.0,monthly,26,self_employed,2,1365.29,1.402,0.9301,0.0,0.1263,0.5491,102.67,0.0699,0.0421,0.0,0.5,0.4,2,1.3624,1,0,0,0,559
8020.66,2081.43,378.5,360.13,1096.62,464.03,12192.49,0,0,sometimes,1,1093.25,never,33,employed,3,4380.71,1.5201,0.5462,0.1363,0.2595,0.5566,2546.7,0.3175,0.0456,0.1363,0.5,0.0,3,0.374,1,0,0,0,658
3541.83,305.89,1051.0,595.97,610.89,177.59,305.33,1,0,sometimes,0,0.0,never,19,employed,2,2741.34,0.0862,0.774,0.0,0.0864,0.4444,800.49,0.226,0.0026,0.0,0.5,0.0,3,0.5647,0,0,0,0,812
2571.75,400.3,481.62,139.11,164.77,88.19,101.44,1,0,rarely,0,0.0,weekly,31,self_employed,3,1273.99,0.0394,0.4954,0.0,0.1557,0.593,1297.76,0.5046,0.0012,0.0,0.0,0.75,2,1.1665,0,0,0,0,751
800.0,165.51,40.89,74.87,18.41,19.62,985.67,2,0,always,0,0.0,weekly,58,unemployed,6,319.3,1.2321,0.3991,0.0,0.2069,0.719,480.7,0.6009,0.037,0.0,1.0,0.75,0,7.5,1,0,0,0,592
4743.54,856.79,490.61,589.74,948.6,249.75,1362.14,0,0,always,1,714.9,daily,54,self_employed,1,3135.49,0.2872,0.661,0.1507,0.1806,0.516,893.15,0.1883,0.0086,0.1507,1.0,1.0,2,0.2108,0,0,0,0,850
3822.81,756.83,523.41,705.36,317.01,443.81,3664.5,2,0,always,0,0.0,daily,28,employed,1,2746.42,0.9586,0.7184,0.0,0.198,0.5822,1076.39,0.2816,0.0288,0.0,1.0,1.0,3,0.2616,1,0,0,0,741
10297.72,2894.03,2143.32,570.49,107.12,192.84,2815.12,0,0,sometimes,0,0.0,daily,20,employed,1,5907.8,0.2734,0.5737,0.0,0.281,0.5004,4389.92,0.4263,0.0082,0.0,0.5,1.0,3,0.0971,0,0,0,0,791
8915.8,1435.02,2715.76,575.45,226.38,735.88,7027.0,0,0,always,0,0.0,monthly,28,self_employed,1,5688.49,0.7882,0.638,0.0,0.161,0.5091,3227.31,0.362,0.0236,0.0,1.0,0.4,2,0.1122,1,0,0,0,648
8660.23,3584.0,3308.59,116.28,821.03,550.36,405.4,1,0,rarely,1,519.98,monthly,52,employed,2,8380.26,0.0468,0.9677,0.06,0.4138,0.1093,-240.01,-0.0277,0.0014,0.06,0.0,0.4,3,0.2309,0,1,0,1,565
800.0,104.68,352.39,157.68,8.48,5.14,134.69,4,0,sometimes,0,0.0,never,40,unemployed,2,628.37,0.1684,0.7855,0.0,0.1308,0.4181,171.63,0.2145,0.0051,0.0,0.5,0.0,0,2.5,0,0,1,0,711
2342.91,320.91,463.36,233.81,208.23,104.96,832.84,2,0,always,1,102.5,monthly,49,self_employed,1,1331.27,0.3555,0.5682,0.0437,0.137,0.5764,909.14,0.388,0.0107,0.0437,1.0,0.4,2,0.4268,0,0,0,0,747
2808.21,792.92,238.56,780.11,233.02,75.46,2998.92,2,0,always,1,318.41,daily,38,employed,3,2120.07,1.0679,0.755,0.1134,0.2824,0.5497,369.73,0.1317,0.032,0.1134,1.0,1.0,3,1.0683,1,0,0,0,691
2777.92,609.7,460.39,117.9,0.8,391.6,10704.32,0,0,always,0,0.0,monthly,31,employed,2,1580.39,3.8534,0.5689,0.0,0.2195,0.6145,1197.53,0.4311,0.1156,0.0,1.0,0.4,3,0.72,1,0,0,0,702
2859.12,463.18,697.97,46.37,473.1,712.07,22.04,0,0,always,0,0.0,weekly,29,employed,1,2392.69,0.0077,0.8369,0.0,0.162,0.4284,466.43,0.1631,0.0002,0.0,1.0,0.75,3,0.3498,0,0,0,0,850
2377.23,422.07,702.5,194.74,158.25,239.36,1634.85,2,0,always,0,0.0,weekly,55,employed,2,1716.92,0.6877,0.7222,0.0,0.1775,0.4604,660.31,0.2778,0.0206,0.0,1.0,0.75,3,0.8413,1,0,0,0,731
2009.82,540.5,488.77,388.0,133.85,74.51,48.19,2,0,rarely,0,0.0,never,27,self_employed,4,1625.63,0.024,0.8088,0.0,0.2689,0.4213,384.19,0.1912,0.0007,0.0,0.0,0.0,2,1.9902,0,0,0,0,695
1825.3,699.85,237.41,63.9,163.87,43.52,2096.06,2,0,always,0,0.0,weekly,24,self_employed,0,1208.55,1.1483,0.6621,0.0,0.3834,0.3967,616.75,0.3379,0.0345,0.0,1.0,0.75,2,0.0,1,0,0,1,656
1307.36,117.99,466.96,90.55,44.41,84.55,1381.91,1,0,sometimes,0,0.0,weekly,51,unemployed,2,804.46,1.057,0.6153,0.0,0.0903,0.5186,502.9,0.3847,0.0317,0.0,0.5,0.75,0,1.5298,1,0,0,0,579
2394.66,654.65,275.08,529.2,272.84,102.93,407.45,0,0,always,1,242.12,monthly,48,employed,2,1834.7,0.1701,0.7662,0.1011,0.2734,0.4978,317.84,0.1327,0.0051,0.1011,1.0,0.4,3,0.8352,0,0,0,0,850
1981.63,314.12,647.45,312.87,6.7,141.38,112.58,1,0,always,0,0.0,weekly,64,self_employed,1,1422.52,0.0568,0.7179,0.0,0.1585,0.5114,559.11,0.2821,0.0017,0.0,1.0,0.75,2,0.5046,0,0,0,0,850
800.0,238.39,173.43,52.23,10.1,188.96,43.94,2,0,always,1,54.42,daily,44,student,0,663.11,0.0549,0.8289,0.068,0.298,0.4726,82.47,0.1031,0.0016,0.068,1.0,1.0,1,0.0,0,0,0,0,829
7283.79,1313.87,1578.51,246.46,91.13,134.67,269.14,1,0,always,0,0.0,weekly,48,employed,3,3364.64,0.037,0.4619,0.0,0.1804,0.5904,3919.15,0.5381,0.0011,0.0,1.0,0.75,3,0.4119,0,0,0,0,850
4454.86,1096.66,1646.77,485.64,508.43,1.01,4815.45,2,0,rarely,1,552.52,monthly,30,self_employed,3,3738.51,1.0809,0.8392,0.124,0.2462,0.27,163.83,0.0368,0.0324,0.124,0.0,0.4,2,0.6734,1,0,0,0,541
3246.97,693.09,611.5,260.15,105.46,9.7,2745.3,1,0,always,0,0.0,monthly,57,self_employed,3,1679.9,0.8455,0.5174,0.0,0.2135,0.5657,1567.07,0.4826,0.0254,0.0,1.0,0.4,2,0.9239,1,0,0,0,666
1351.27,246.79,90.25,73.99,20.17,273.56,1892.79,0,1,sometimes,1,40.25,never,49,unemployed,1,704.76,1.4007,0.5216,0.0298,0.1826,0.7356,606.26,0.4487,0.042,0.0298,0.5,0.0,0,0.74,1,0,0,0,436
5980.11,2523.67,552.39,246.32,1031.56,469.23,1408.22,1,0,always,0,0.0,weekly,52,self_employed,3,4823.17,0.2355,0.8065,0.0,0.422,0.3131,1156.94,0.1935,0.0071,0.0,1.0,0.75,2,0.5017,0,0,0,1,809
3150.62,1259.01,1107.26,182.25,79.08,324.5,3482.06,0,1,always,0,0.0,daily,60,self_employed,5,2952.1,1.1052,0.937,0.0,0.3996,0.2239,198.52,0.063,0.0332,0.0,1.0,1.0,2,1.587,1,0,0,1,475
9619.35,1907.5,4256.71,205.23,637.63,63.9,34816.34,4,1,rarely,1,1944.26,daily,36,employed,2,7070.97,3.6194,0.7351,0.2021,0.1983,0.2929,604.12,0.0628,0.1086,0.2021,0.0,1.0,3,0.2079,1,0,1,0,435
